chain,draw,interception,Treatment,HR,HR_interaction
0,937,-0.8454989967333493,0.9392429523964749,-0.9152831838798805,-0.720296343767417
0,938,-1.491432059108668,1.2340867858830527,-0.47941823059143096,-0.08210098008735078
0,939,-1.410361304964192,0.9847787715013427,-0.4556980611808914,-0.5568970222617269
0,940,-1.031391620568613,0.9290159382903715,-0.7642987174933364,-0.06812752408517353
0,941,-1.2045433551366378,1.7994019975556805,-0.17121693623548317,-1.153246531992259
0,942,-1.51196964102862,1.4209075306102095,-0.24680042370107858,-1.6726072604957298
0,943,-1.1649650500311617,0.6188883672201297,-1.2106911531333617,0.639854226717083
0,944,-1.4816460318621476,1.3972219119606086,-0.8133641663495568,0.18344970741194533
0,945,-1.2486916076624845,0.9747670554747392,-0.5610440799680936,-0.05624405821934625
0,946,-0.6149176006660193,0.5728067537165455,-1.5636169389740355,0.3784356830506917
0,947,-0.9666839641218752,0.8866234258847536,-1.3269535200152345,0.5364098642500353
0,948,-1.0391215263321247,0.9023309881277817,-1.1223790851978501,0.6105662733598
0,949,-1.0151326801586218,0.8884329496662562,-1.0908623039032102,0.5385643426726578
0,950,-0.975787921109919,0.5987603824255276,-0.7414033328323741,0.025383000118537502
0,951,-1.520506769323506,1.8210494719892227,-0.3468881398113717,-1.0424998064864193
0,952,-0.8217132991222245,0.43715597237424575,-0.8117278110284429,0.3953418203829
0,953,-1.3572981332561302,1.6267745535616098,-0.6365173344238033,-0.9567047700223882
0,954,-1.55055316711291,1.0513011680796749,-0.18173356352134662,-0.8148710979828043
0,955,-0.6840174145415863,0.7220822029715832,-1.3714488688382866,-0.031579852646168804
0,956,-0.7613864987515,0.8837112655325965,-1.2510517188456878,0.2697736535050441
0,957,-1.1158572201716863,0.9482477997510299,-0.6747350060863018,0.3769159609274371
0,958,-1.0685203931162106,1.510149172112385,-0.4701893413391842,-1.2013946430228695
0,959,-1.47017244502785,1.2532569534534193,-0.3156343356821869,-0.3536842650638674
0,960,-0.6365975282767828,0.4851361812197297,-0.7945539950035485,-0.19768766212181965
0,961,-0.8783125800120948,0.8146418506140525,-1.009238934002683,0.7889257581206156
0,962,-0.706626325704419,0.19780916420166528,-1.1413349441100875,0.42474380448662663
0,963,-0.8533059207734706,0.6438267588678315,-1.0945791236648648,0.008697272665084077
0,964,-0.6811748858158326,0.36605721278334813,-0.6942032544088592,0.03752603911847663
0,965,-1.404993780530093,1.409544128107822,-0.7773032050602138,-0.4738300160016712
0,966,-1.3579559074182137,1.1545765696871375,-0.7351312374830115,-0.6230765928242958
0,967,-1.1067857694559575,1.4232736315368586,-0.7450660838648924,-0.37230413074153645
0,968,-0.985574357949889,0.9758047765686741,-0.661773780658532,-0.1764007082276084
0,969,-0.9028634020811932,1.130796242701997,-0.8469405979049585,-0.7326655669739917
0,970,-1.5012215370535476,1.2649874381115753,-0.3203534444983882,-0.13620200181252143
0,971,-1.0850995675463753,1.338073870125507,-0.5157237717345984,-0.8326509715637643
0,972,-1.3210921176345725,0.751340266480693,0.2426137836563027,-1.6785855738758486
0,973,-1.358234289136606,1.1631322923297738,-0.03720527804392382,-0.6888574120198185
0,974,-1.4057865938180205,1.397583939668159,-0.36158227473043225,-0.8916559573789725
0,975,-1.0598311669371174,1.312271023639639,-0.684894148749323,-0.9745668030391921
0,976,-1.3275132264043086,1.3248658940576588,-0.07899039086874371,-1.171653589192545
0,977,-1.4881240757338008,1.4490372019682172,-0.29315606672994443,-0.7757574640891072
0,978,-1.267905968889911,1.069228211709481,-0.25891331899851466,-0.12606517034808243
0,979,-1.2876045380953736,1.8003253938974595,-0.39120785149406334,-1.0264366592619911
0,980,-1.1150233529523619,0.8128333995321204,-0.7620477558673935,-0.4227691082604036
0,981,-1.1112803230682506,1.147153389087434,-0.6879846390296369,-0.2279745103335241
0,982,-1.351898973660775,1.2358107931263687,-0.7019015778673212,-0.11755343161392548
0,983,-1.4566749920689661,1.2707011140926314,-0.7471297930830416,-0.04575808481309332
0,984,-1.4138193789083608,1.2792604765451365,-0.8269089845864228,0.1216742517486987
0,985,-1.266698874250415,1.4404450259091601,-0.6418265937081289,0.24535070085045757
0,986,-1.2681093824951952,1.083868237059256,-0.8384204057290103,-0.485808600987597
0,987,-1.3497285542590474,1.2524405890355192,-0.20790154457502252,-1.0286457747567692
0,988,-1.0784978887315075,0.9377857689998947,-1.099724461340318,0.2898202880368917
0,989,-1.2019267531350053,1.1912748684349308,-1.2982000542860008,0.19142193699309024
0,990,-0.6778375210922909,0.763396878707221,-0.8687862172611718,-0.38465423731317305
0,991,-1.2476801433248448,1.1382184982140982,-1.0241980165963365,0.6911336631637004
0,992,-0.8924990268747202,0.6702893488304993,-0.5809332449218394,-0.48158232169183457
0,993,-1.0768168395793332,1.2641652085018042,-1.0581850724165234,-0.19647631221953715
0,994,-1.2188244984574512,0.9506359732999274,-0.9495621045601905,-0.3668975841967342
0,995,-1.3223955840254744,1.2106928617138735,-0.33301593550126873,0.427299366031079
0,996,-1.1237530609408966,1.6529498894430579,-1.0220035513803793,-0.6876689191235703
0,997,-1.2983171126553836,0.6590522988844683,-0.1932357402544267,-0.03285919704226517
0,998,-0.9950800195984706,1.01500027424688,-0.8760669319465266,-0.21119386338649843
0,999,-0.9710543950762771,1.0664454109765418,-0.7901650948960173,-0.5648265855132888
1,0,-1.1292586730837586,0.9529064416009645,-0.8391220777521033,0.011441955442361214
1,1,-0.8713141608972039,0.8553355817620378,-0.925474285867502,0.2706570172628483
1,2,-1.1716663570146895,1.5293685682675149,-0.5431054211134088,-0.6827116065787715
1,3,-0.7684487780182714,0.5419653832348597,-0.9406488254172047,0.4564496954813405
1,4,-1.312254787414294,1.6688645628437706,-0.5011681047391154,-0.9019790789750584
1,5,-1.366387303887854,1.2108204153774733,-0.2702411070172259,-0.4155395924361093
1,6,-0.9683542826813687,0.2323844401878341,-0.7102577304726587,0.7777328696132192
1,7,-0.9683542826813687,0.2323844401878341,-0.7102577304726587,0.7777328696132192
1,8,-0.8024261310182377,0.4119507099403632,-1.0741429213080127,0.2597920624761929
1,9,-1.3533429441387748,0.9651544823497726,-0.5759741768657416,-0.2712596855736074
1,10,-0.7238674194208401,0.7737412153111616,-1.2856910234468493,0.5074989692943268
1,11,-1.0819880018864443,0.5692076807368875,-1.2526236245226476,0.36122930128190817
1,12,-1.1037693011213574,0.9000600149030635,-0.8691894734912984,-0.21735384261365404
1,13,-1.1289804323504813,0.8236139096651771,-0.46485369000976906,-0.529867208574651
1,14,-1.1289804323504813,0.8236139096651771,-0.46485369000976906,-0.529867208574651
1,15,-1.5894950497683593,1.6450795221254368,-0.4922147140612241,-0.7781885723833043
1,16,-1.1125596436788006,0.963386635111483,-0.6369923983508949,-0.6723896311148008
1,17,-1.192552272224747,1.081116397390915,-0.7219698071043279,-0.44008430376223184
1,18,-1.0085455693890912,1.1575488259869784,-0.7288827799440245,-0.46168975486147523
1,19,-0.887312452790149,1.1155377334348553,-0.8276691213067751,-0.22983563205572174
1,20,-0.8634605605716059,0.9345841418447254,-0.743295569084168,-0.3827258516280998
1,21,-0.8650652639177459,1.2486192335931425,-0.9325434589257231,-0.01715840615728481
1,22,-1.1049566912526112,0.9194211848966936,-0.4982321023556955,-0.3447674054225343
1,23,-1.10764385141287,0.8148194706616716,-0.6778056059256512,-0.05087647732848202
1,24,-1.183878587510632,0.9204645832626923,-0.7274686154121204,-0.044972628649007834
1,25,-1.2869077504697766,1.1110402731135771,-0.6450759942530946,0.17184303868827078
1,26,-0.9278992030193716,0.6941011080233968,-0.6734540994156211,-0.5556029788407104
1,27,-0.9278992030193716,0.6941011080233968,-0.6734540994156211,-0.5556029788407104
1,28,-1.2455588390221313,1.0010815548216594,-0.8960957739748368,0.5042636879382196
1,29,-1.3314658357878884,1.1445931167241576,-0.5165301309200734,-0.07731130546568632
1,30,-1.2375862159455182,0.8610904461904154,-0.6700329703896517,0.24277735129573816
1,31,-1.1053681091219383,0.8615167381955866,-0.8380793232747368,0.1776483982646206
1,32,-1.0693978155893684,0.96965378628018,-0.8105772602851808,-0.3817841815101537
1,33,-1.0379052912844817,1.2182203101619433,-1.1170371458958654,0.10466437880134447
1,34,-1.1973224321718412,1.1309479966509064,-1.1887757448442118,0.2663131684970724
1,35,-1.2163515463283985,1.0504198099052233,-1.3488141981050896,0.2877703039755911
1,36,-1.2231920490729395,0.8202651359240745,-0.3100160941375396,-1.0326854301286357
1,37,-0.7235168899446285,0.961494078355887,-0.7794612028100496,-0.6379941382203559
1,38,-0.9409754638460646,0.5482164606357129,-0.952638812679709,-0.09774803366795454
1,39,-1.1301427958256522,1.2570119716715953,-0.6238170352758674,-0.1671235069631226
1,40,-1.1902664475835332,1.1694797933652445,-1.4582278442970074,0.21832027742817234
1,41,-0.8678553434603644,0.5553027203475569,-1.368119485660875,0.3811505787534671
1,42,-0.7322777285458146,0.7818165800933465,-1.4361505934117789,0.6693547287977137
1,43,-1.3590079396612293,1.2492163105933685,-0.08605254882186464,-1.0966645932050942
1,44,-1.5401964740893033,1.8405701296607349,-0.31943847087811306,-0.6783283554313723
1,45,-0.9409710284525394,0.7628005627992351,-0.5370624547012288,-0.41528570406245496
1,46,-1.085070795669068,0.8524480361055551,-0.485582282341259,-0.6909684519904862
1,47,-1.1744884534782596,1.3031578677372904,-0.9401265802050585,-0.09187143285783192
1,48,-1.0604919979118321,0.997226383810734,-0.875825871465066,-0.21592729411300815
1,49,-1.1247129720089828,0.855987550338144,-0.7965347755130638,-0.01766546015748921
1,50,-0.933268254388465,1.0443981071793207,-1.0484473616188121,-0.061495757032486616
1,51,-1.2120476546961227,0.8909628263865739,-0.5970462456112853,-0.06668139528302158
1,52,-1.0229159511967703,0.8497239941210033,-1.3274215030007073,0.38591708193067725
1,53,-1.4786481589388205,1.7530610539472027,-0.515196351827512,-0.5453068283354439
1,54,-1.1113711939522721,0.819864426310801,-0.21450079363546992,-0.3130426380146436
1,55,-1.4557372410487426,1.3867560297598323,-0.7255044904010679,0.04704804764321832
1,56,-1.2763892333040299,1.2190495856462786,-0.18241705327658142,-1.2509088428815174
1,57,-1.2865389226859028,1.1913700554827609,-0.3816805521117337,-1.1147934372196244
1,58,-0.8829008710555433,0.9424811033522928,-0.5348802539727378,-0.79854851044683
1,59,-0.9585732240831124,0.8000758969512312,-0.44307984557591773,-0.6361523831395789
1,60,-1.0604186514575709,0.609257670669823,-0.8803978710384905,-0.8547902861884633
1,61,-0.8580798360546096,0.7011873056198306,-0.7818876338071461,-0.58062541225733
1,62,-0.9645290030153575,0.9208656817664322,-0.8044164502306077,-0.11471915710984881
1,63,-1.3147751302492456,0.43782864587131676,-0.5817322857990654,-0.5525493144233827
1,64,-0.7764132718577679,0.872778090002333,-0.3818160737689238,-0.9204054792296794
1,65,-0.8046310922194957,0.7101504377254317,-0.4836668788705585,-0.7975265495241923
1,66,-0.8890037424711859,0.7867622593750934,-0.9417584877814447,-0.5695680389619231
1,67,-1.0952967106843214,0.45772594428354507,-0.7063180269058793,0.27821400787421563
1,68,-1.0562775422781288,1.0009808955353705,-0.7885828418438834,0.14078566159211814
1,69,-1.1876755222844269,0.9791207998925808,-1.0021450057245,0.1385117619265418
1,70,-1.3901852071446106,1.473200451436103,-1.0807472035209178,-0.2529738548521955
1,71,-1.4542464008266887,1.583462094753742,-0.9975733762485235,-0.04686010557625994
1,72,-1.3529644455329917,1.5300186051582583,-1.2318081626980495,-0.08582240824891256
1,73,-1.022491303415562,1.3872572323363899,-0.8264513603487897,-0.4954347333963455
1,74,-1.1186097349861799,1.3909489043627943,-0.9234412364281437,-0.3868682402891653
1,75,-1.2078277368514683,1.1971222624598572,-0.600851729234603,-0.5147162771405631
1,76,-1.3186577399758617,1.0693222581996626,-0.6525011948476371,-0.24438098374505787
1,77,-1.4144968600911727,1.5116729349573266,-0.42628732019002014,-0.8910315139819747
1,78,-1.4465792389546204,1.3948491212381933,-0.2631852530560952,-0.8963494905638892
1,79,-1.5376047584516586,1.7593421052110505,-0.20193840635187543,-0.7564057148557229
1,80,-1.181216988718759,1.1849040402058324,-0.17699019748286826,-0.6499400307581908
1,81,-1.3923508041834174,1.7411495337192908,-0.49173191677223804,-0.5534890462964442
1,82,-1.669710869759205,1.7168521057806243,-0.6265758149277347,-0.5169706796931449
1,83,-1.0097086918833744,1.034660318651721,-0.7659767938277757,0.2582847751279488
1,84,-1.0097086918833744,1.034660318651721,-0.7659767938277757,0.2582847751279488
1,85,-1.0548406046143515,1.0865061241095257,-0.9198042666844715,0.3355491665209818
1,86,-1.2123255172003253,0.615937567195852,-0.8655140385467488,0.17168543134192094
1,87,-1.3070385480431046,1.320554378125516,-0.5246401847325968,-0.630335896036863
1,88,-0.740717460716938,0.5806148665495383,-1.0501611271498332,0.5283880118221858
1,89,-0.8768369087060139,0.5214414149937596,-1.0695563759369906,0.3198644940600425
1,90,-0.7749283023453115,0.7765900684186031,-0.9462216875337899,0.1522011836695004
1,91,-0.7749283023453115,0.7765900684186031,-0.9462216875337899,0.1522011836695004
1,92,-0.8208463780584916,1.1445443254875374,-1.009415078242605,-0.23078394311123393
1,93,-1.3860838704783744,0.5291067052296672,-0.6884239735484026,0.7082856314850866
1,94,-1.1658259771013717,0.930348691614842,-0.8004646927573194,0.6542720749111162
1,95,-1.1932849512449797,0.6534370410656809,-0.4469628723770529,-0.3549233436468309
1,96,-1.1627023113444275,1.3420060645935836,-1.0204613755076193,-0.38279069849309555
1,97,-0.9215311179850123,0.8734732225707376,-0.8424784362769611,-0.037545040726750356
1,98,-1.1973949050542634,1.0950687951186586,-0.6816432956604008,-0.464691415279885
1,99,-1.0227212884692802,0.927259591772529,-1.0677998346465234,-0.11467242836546598
1,100,-1.4651568336668772,1.57234082743277,-0.07911025527949045,-1.3496710353338828
1,101,-1.4651568336668772,1.57234082743277,-0.07911025527949045,-1.3496710353338828
1,102,-1.2768831265284812,1.0712685142375131,-0.6607902227636449,-0.18404103565136826
1,103,-0.8740447983405077,0.6935133502262936,-1.0371720606481363,-0.09109771154919556
1,104,-1.394210343768785,1.455939956731438,-0.2791261745441167,-0.5196799860137439
1,105,-0.9982585136153945,1.0140136610315251,-0.8660424847818129,0.1710977283711676
1,106,-1.1173229211210165,1.044037874648234,-1.0229478682604762,-0.20378035503260797
1,107,-1.4692977682579884,1.5420424301877735,-0.5261195657650437,-0.8042767647948352
1,108,-1.239756867472572,1.7040941532581932,-0.06812054419392188,-1.7937954373614606
1,109,-1.5206395534607342,1.8940433901531368,-0.56470770933542,-1.2307548218459312
1,110,-1.043439096028653,0.3637969660543503,-0.6760091016924727,-0.044780702785418014
1,111,-0.7779150569309303,1.1641883017764432,-0.942837641297495,-0.47655114199668225
1,112,-1.3876293840349825,1.27151455255345,-0.2932658809646109,-0.02848835806475719
1,113,-1.599152024672785,1.150701981694029,-0.2225087593056161,-0.5072922731687232
1,114,-0.7375617156273526,0.503598586677587,-1.0803276502251267,0.027223791065839192
1,115,-1.3703957822354143,1.2993545478233968,-0.7040260993284422,-0.1798211756682444
1,116,-1.2036175373631726,1.0290546645128806,-0.36863696551457026,-0.8581663256489557
1,117,-0.9717423911118486,1.220120306823558,-0.9348458209010029,0.018754716024646567
1,118,-0.9717423911118486,1.220120306823558,-0.9348458209010029,0.018754716024646567
1,119,-1.120016444945438,0.8601760302018382,-0.9389467724132603,-0.17421543670103745
1,120,-0.8760595354180949,0.8852233941647154,-0.8203471965863329,0.06684816913115632
1,121,-1.5944831232609196,1.603349465423669,-0.18509020239978557,-0.8451944472731192
1,122,-1.4287348428873239,1.3487190288968411,-0.35081247626505196,-0.39810896102710436
1,123,-1.5951748323524404,1.2976496971073903,-0.2610420523770449,-0.4646249175445445
1,124,-1.2544956844836679,1.34521049698888,-0.5775161657678791,-0.4511796693667429
1,125,-1.338307456832308,1.0747536443042667,-0.4716268174238407,-0.4937611234961592
1,126,-1.21916735054268,1.3283743130299275,-0.8428315471476999,-0.619123096158602
1,127,-0.9383411834209769,0.8783995113614118,-1.0315037874189512,0.3974618220851245
1,128,-0.9064945210618645,0.541379723150641,-1.1033139402917256,0.29554328903567484
1,129,-0.7736098898409525,0.9163376824829348,-0.869486760833635,-0.06221444004937931
1,130,-0.7476176618809482,0.7657888258331713,-1.200845303008324,-0.8264092996456509
1,131,-0.626647487023809,1.1962390157410832,-0.9791284535674825,-0.45381257551998
1,132,-1.2218256412133952,1.238361706122646,-0.32514321571672244,-1.0122548819646773
1,133,-1.4191214569432888,1.0084441929609422,-0.31396229419631916,-0.8177691815023131
1,134,-1.09457172276707,1.1770745225026817,-0.28419511242159934,-0.6886333241389277
1,135,-1.0471708816670302,1.1571544011015749,-0.32913814319117574,-0.9372512526335006
1,136,-1.2773000085532171,1.2562459321702453,-0.6773544634064383,-0.5769487870462324
1,137,-1.057279261852329,0.8475132830642451,-0.723506180871941,-0.8330238848547212
1,138,-0.6571820159819137,1.0872795022197845,-0.8346260990101673,-1.0151443074302633
1,139,-0.9558212767137646,1.120503560066965,-0.8597899623464498,-0.8815411292577602
1,140,-1.253090683874901,0.617577823899589,-0.19267222243827842,0.07154016805444624
1,141,-0.9768791626306692,0.6342941290285273,-1.1689649824062758,0.1448424582720126
1,142,-1.1483824183700175,1.3840682694859276,-0.8676475070048846,0.13560372178943036
1,143,-0.960133720789871,0.3829142507201273,-0.907432731368369,-0.1142679006269114
1,144,-1.1583848742925786,1.0184136282941125,-1.223561601092806,-0.04579280387525132
1,145,-1.282012058487634,1.0693969520273998,-0.5041264039967688,-0.884540186056228
1,146,-1.282012058487634,1.0693969520273998,-0.5041264039967688,-0.884540186056228
1,147,-0.9893734489700496,1.0037470736443628,-0.9069517871835981,-0.01394869751472394
1,148,-1.2423770719546825,0.956300438075244,-0.7260853166449464,-0.30467869393750296
1,149,-0.9107190930356266,1.1471741459840157,-0.6914316868965997,-0.4778691814572902
1,150,-1.405240886195582,1.2533889846547375,-0.7200343004312653,-0.4631394054287875
1,151,-1.3044653245474545,1.2026522526798564,-0.6224735331835065,-0.04118397337020918
1,152,-1.0342677961615208,0.9853255560986776,-0.9557595524731828,-0.01576175482278644
1,153,-1.152988242393631,1.1003882614700977,-0.9118313664931224,-0.7477398984726152
1,154,-1.1314643854164588,1.301953175517616,-0.775071104401754,-0.6789197776877236
1,155,-1.2066314884339135,1.4119574996301252,-0.839902770705065,-0.7086586496258123
1,156,-0.9112338680850929,0.9308553301840374,-1.0049016044215442,-0.35250277914907885
1,157,-1.2367579769334154,1.149776039490615,-0.8072421532974525,0.1470963262857613
1,158,-1.0465737635798926,0.9191365023616329,-0.775139589242074,0.0758154744589046
1,159,-1.1436519407847574,0.9518482793857765,-0.5908344034169124,-0.4608524776673644
1,160,-1.2508009214911118,1.3119763698506008,-0.4832301665557972,-0.6415074388850678
1,161,-1.0394714043071387,1.2902760555017916,-0.8276376148880251,-0.6184676811217787
1,162,-1.1489857398300303,1.5334105595875533,-0.4829316639705046,-0.5956674329409446
1,163,-1.2044746137421263,1.4703910393865183,-0.4242798232381686,-0.5562277807356619
1,164,-1.6001005507247632,1.4119654468164653,-0.0030998928525181046,-1.6521321303576229
1,165,-1.4180023699792157,1.6611378216373751,-0.011273484558566915,-1.5097054956034457
1,166,-1.377069470537911,1.4889118818843914,-0.1469045402375544,-1.4791969435660013
1,167,-1.5379801076342572,1.9328411370665362,-0.1660439328135619,-1.0018071429185142
1,168,-1.6506701707972373,1.5540471746228768,-0.2162526010575503,-0.5835703098531557
1,169,-1.3461129238121108,1.298901072009022,-0.3684431166804685,-0.5075568866645828
1,170,-1.3461129238121108,1.298901072009022,-0.3684431166804685,-0.5075568866645828
1,171,-1.3461129238121108,1.298901072009022,-0.3684431166804685,-0.5075568866645828
1,172,-1.2484430584815125,1.139506122784164,-0.3159779287167277,-0.7073816945311615
1,173,-1.225536608672507,0.8648062241412211,-0.528437061520374,0.1301034164566879
1,174,-1.050238794562385,0.899387425317453,-0.7638662019796931,-0.29889302675668566
1,175,-0.8303790460206488,0.7075908591228794,-1.3017142375416708,0.28395963122687684
1,176,-1.0149181790172443,0.5578581192746097,-0.8727272965719863,0.196736191756282
1,177,-1.0531455168390933,1.2710266121541696,-1.2848406058765596,-0.2964295065371611
1,178,-1.0199168046090712,1.0595926867912662,-1.0205484103868103,-0.15500467320593636
1,179,-0.9551863586785143,0.3759924000535837,-1.1337612492068367,0.7428509709244404
1,180,-0.8236317950753453,0.4593199369161649,-0.9780817713609649,0.474432695014146
1,181,-0.8673081505799887,0.37179596890013933,-1.0090796238496265,0.5366047053412545
1,182,-0.8048674977438255,0.44528393212356376,-1.0383026958265764,0.5537929432855448
1,183,-0.9612924971971184,0.9582363060750934,-1.1525203925768106,0.005567726805667916
1,184,-0.9289654251173021,1.3344017234798125,-1.4966265150782396,-0.1441673767417639
1,185,-0.8643996157380871,0.86792129879758,-0.5377884694904771,-0.3748842169903702
1,186,-1.0922272447070094,0.666059092921532,-0.3014142647288982,0.3509394517393838
1,187,-1.2771523675856964,0.4714718356414811,-0.3503233499862004,0.19508909937205926
1,188,-1.2138976016254945,0.6199937538295113,-0.27585813680983917,0.3447240500912757
1,189,-1.3078268883490414,1.5898147403895526,-0.8221682943968636,-0.4700255561195655
1,190,-0.9378295477757062,0.7202666126147308,-0.6396253288438982,-0.5633334280120639
1,191,-0.9992026371674987,1.3137924752619787,-0.9585512152036921,0.09450186193067428
1,192,-0.9653672652874117,0.46933243656225976,-0.808041441947587,-0.4480258519440967
1,193,-1.3124156064313572,1.0184055959000136,-0.14377429106108597,-0.2539370081080068
1,194,-0.9349141422509128,1.3444694406259947,-1.088748142088499,-0.14100373229285568
1,195,-1.1577979029867742,1.1405023037824336,-0.8471559870955383,-0.5151305628365419
1,196,-0.880513604720901,1.2531414684951623,-0.6808644485195043,-0.5545278264101544
1,197,-1.1901310492890735,0.9840269698997517,-0.8951547914181832,-0.15025504784011967
1,198,-1.258545934943513,1.1250958267130409,-0.7713493543576435,-0.5260155437466688
1,199,-1.1881092228822352,1.3156817276003707,-0.8923982673005653,0.3029053002609027
1,200,-1.2722050239086504,0.7924874383042368,-0.8571918476755434,0.029556577471737122
1,201,-0.8683325378230449,0.877278280719558,-1.0498585074562565,0.36283665010959265
1,202,-0.8221782516876668,0.7927661091189739,-1.4247042695307992,0.15027969217269962
1,203,-0.6125394476815524,0.8422135571407412,-1.628083462208192,0.16708602702348405
1,204,-0.934740528052092,0.7203461731084835,-0.4277745789074041,0.3027552096442101
1,205,-0.9145952769266952,0.905120431637265,-0.5217754987788363,-0.24270111875461786
1,206,-1.2296979408547286,0.7004479959172885,-0.3650766054743295,-0.8390719845926506
1,207,-0.9857698313053298,1.1781301189552096,-0.658188538290644,-0.08732400924421019
1,208,-1.2856654739654823,1.733552504288225,-0.5106076378352102,-1.1082983068774037
1,209,-1.412330975095331,1.425028086678479,-0.40908891152435145,-0.8531909720132739
1,210,-1.3928731934688128,1.007234640681478,-0.37537810776980063,-0.0650345746553882
1,211,-1.044287577882752,1.2109885446594701,-0.725631936305662,-0.665655281441209
1,212,-1.1340507471293924,1.130245568239698,-0.6636891503793101,-0.5341543098106355
1,213,-0.9739311968358066,1.0046688482812252,-0.866046057980498,-0.14026194237466041
1,214,-1.37847422640712,0.9900070498016293,-0.650050746672171,0.21496506973384405
1,215,-1.089718219422835,0.7221145426345446,-0.5535170967577852,-0.20245303750816268
1,216,-0.8128937027367082,0.7919937428104815,-1.483470085963376,0.4270092461135446
1,217,-0.9374737522316048,0.8911502158035312,-0.8450576182212819,-0.4059901866038725
1,218,-1.2297904593220288,1.1450397279085747,-0.7228499778208164,-0.41338953659661926
1,219,-1.1990784493239668,1.148653064394425,-0.6435341559396286,-0.8726625035013928
1,220,-1.0668041597372202,0.9330772610158424,-0.3931344344068006,0.13095167887230968
1,221,-1.4004699854129834,1.0706636873378026,-0.5431017436644088,-0.6578127716336619
1,222,-1.3557155388538829,1.467462324726119,-0.2888054703616305,-1.432580576953001
1,223,-1.4058961901441256,1.4750435112065061,-0.21046468929871143,-0.7505461791136547
1,224,-1.4058961901441256,1.4750435112065061,-0.21046468929871143,-0.7505461791136547
1,225,-0.9958862837243605,0.7725985980907306,-0.6816324105387048,0.0053170990179317035
1,226,-0.8886975296588733,0.8773295413900062,-1.0511275885879101,0.03475549737610051
1,227,-0.8082658122080271,0.9058922640405351,-1.366292820731601,-0.09612491573204571
1,228,-0.9688340301216818,0.7045332244348224,-0.6291954368253547,-0.15214657983282875
1,229,-1.0890849543467458,1.0040410435014469,-0.9772213932544647,0.08456459685244548
1,230,-0.8380988951950346,0.7495250847777908,-1.0782323446722004,-0.07031475644019353
1,231,-1.2064557141208967,1.0311651884776207,-0.6845741723688943,-0.12114405492283302
1,232,-1.0753829772913508,1.324881579409258,-0.731524952987268,-0.8909747139330377
1,233,-1.1238916746899799,0.6502800877214643,-0.7268914917437976,0.37259735170234093
1,234,-1.015954223425139,0.49883016910326416,-0.8516292502816203,0.5364607670088587
1,235,-0.8852754854978033,1.0818963596552993,-1.0829359648677124,-0.48766917210037997
1,236,-0.909133954565085,1.0033480948291502,-0.9994006359792182,-0.5695220582560638
1,237,-0.9349730264246334,1.2030510372888001,-0.7402344112773345,-0.6061390604381811
1,238,-1.104978739977832,0.9672055632344525,-1.0009637004127785,0.14133316644646116
1,239,-1.312301047725393,1.2235816677929496,-0.27305837958826107,-0.9936310079227623
1,240,-1.515057738010003,1.8339605225162734,-0.571210435076233,-0.5432381092898052
1,241,-1.404224997012196,1.6408437121352184,-0.6905646768950282,-0.8236526538866811
1,242,-0.8298997697909409,0.6387665037480872,-0.9016368090583151,0.2556378524000237
1,243,-0.8298997697909409,0.6387665037480872,-0.9016368090583151,0.2556378524000237
1,244,-0.5925838718068159,0.4295883371991158,-0.9638934175392064,0.1447964790728635
1,245,-1.0236359369256034,0.61221843503747,-1.128648004947102,0.3877797993880097
1,246,-0.6681587455339757,0.4829321105070574,-0.7388149995458824,-0.09842033186346719
1,247,-1.6533247977518715,1.6934064270721638,-0.2796744355205041,-0.43012850584225415
1,248,-1.2003583703742837,1.5609383213370995,-0.5866089661651506,-1.1079884213745985
1,249,-0.9898395901101145,1.497461173332697,-0.7172261914200926,-0.8351813018027225
1,250,-1.5111714121376618,1.2676839743598054,0.07440614677084234,-1.2885453874574042
1,251,-1.3163719248646544,1.4235066898464943,0.17632757112163056,-0.705793477385677
1,252,-1.417465796004636,1.384601412938466,-0.6044858420970152,-0.2109197905149714
1,253,-1.4084069310642553,1.1872914880457626,-0.5944572798672314,-0.4702834313570117
1,254,-0.9174382327927668,0.9912134707478406,-0.9828010655107908,0.3480896978036616
1,255,-1.215149901474045,0.8712138928678304,-0.2647317920562249,0.2947448944524516
1,256,-1.238149940679523,0.6034050798176298,-0.6133573993213028,-0.23629029588135447
1,257,-1.039957228731554,0.7411700837756423,-0.5648819730495229,-0.13996863871584664
1,258,-0.8687660313732741,0.8495595072729747,-1.036584469517213,0.04795477551539454
1,259,-0.9066563425894358,0.9110360567583657,-1.021002369915748,-0.2647818412846892
1,260,-1.2652003908111946,1.2220607318307872,-0.4155483676329652,-0.7017373057947813
1,261,-1.1368026753618645,1.0528768819603742,-0.2326910128100943,-1.0987150849500875
1,262,-1.0412888706452388,1.1640183398977082,-0.3238848207753906,-1.3240892138473594
1,263,-1.1455817741261183,1.0336735134267252,-0.5753665461325892,-0.5126527860173592
1,264,-1.2406552305297285,1.3575397269630507,-0.34558562422862993,-0.23692533484031492
1,265,-1.570910790374053,1.1411316388606372,-0.8194356032891421,0.6194506337804694
1,266,-1.1292405765874334,1.1912842963833439,-0.718225896611258,-1.0334248758309705
1,267,-1.6985662819283822,1.3345069255676891,-0.31192886184704083,-0.5224254517579241
